ENSMUSG00000000001	ENSG00000065135
ENSMUSG00000096124	ENSG00000206981
ENSMUSG00000096129	ENSG00000211798
ENSMUSG00000096132	ENSG00000199415
ENSMUSG00000096138	ENSG00000211785
ENSMUSG00000096138	ENSG00000211789
ENSMUSG00000096138	ENSG00000211794
ENSMUSG00000096139	ENSG00000116721
ENSMUSG00000096139	ENSG00000116726
ENSMUSG00000096139	ENSG00000120952
ENSMUSG00000096139	ENSG00000182330
ENSMUSG00000096139	ENSG00000187545
ENSMUSG00000096139	ENSG00000204478
ENSMUSG00000096139	ENSG00000204479
ENSMUSG00000096139	ENSG00000204480
ENSMUSG00000096139	ENSG00000204481
ENSMUSG00000096139	ENSG00000204501
ENSMUSG00000096139	ENSG00000204505
ENSMUSG00000096139	ENSG00000204510
ENSMUSG00000096139	ENSG00000229571
ENSMUSG00000096139	ENSG00000232423
ENSMUSG00000096139	ENSG00000239810
ENSMUSG00000096139	ENSG00000243073
ENSMUSG00000096139	ENSG00000270601
ENSMUSG00000096139	ENSG00000274764
ENSMUSG00000096139	ENSG00000279804
ENSMUSG00000096139	ENSG00000280267
ENSMUSG00000096140	ENSG00000230062
ENSMUSG00000096145	ENSG00000255439
ENSMUSG00000096146	ENSG00000187486
ENSMUSG00000096147	ENSG00000206702
ENSMUSG00000096148	ENSG00000212553
ENSMUSG00000096149	ENSG00000211783
ENSMUSG00000096154	ENSG00000116721
ENSMUSG00000096154	ENSG00000116726
ENSMUSG00000096154	ENSG00000120952
ENSMUSG00000096154	ENSG00000182330
ENSMUSG00000096154	ENSG00000187545
ENSMUSG00000096154	ENSG00000204478
ENSMUSG00000096154	ENSG00000204479
ENSMUSG00000096154	ENSG00000204480
ENSMUSG00000096154	ENSG00000204481
ENSMUSG00000096154	ENSG00000204501
ENSMUSG00000096154	ENSG00000204505
ENSMUSG00000096154	ENSG00000204510
ENSMUSG00000096154	ENSG00000229571
ENSMUSG00000096154	ENSG00000232423
ENSMUSG00000096154	ENSG00000239810
ENSMUSG00000096154	ENSG00000243073
ENSMUSG00000096154	ENSG00000270601
ENSMUSG00000096154	ENSG00000274764
ENSMUSG00000096154	ENSG00000279804
ENSMUSG00000096154	ENSG00000280267
ENSMUSG00000096156	ENSG00000170144
ENSMUSG00000096159	ENSG00000212553
ENSMUSG00000096163	ENSG00000206859
ENSMUSG00000096163	ENSG00000222791
ENSMUSG00000096168	ENSG00000211788
ENSMUSG00000096168	ENSG00000211791
ENSMUSG00000096182	ENSG00000206962
ENSMUSG00000096186	ENSG00000212526
ENSMUSG00000096188	ENSG00000183723
ENSMUSG00000096190	ENSG00000212553
ENSMUSG00000096191	ENSG00000281147
ENSMUSG00000096192	ENSG00000160685
ENSMUSG00000096198	ENSG00000212358
ENSMUSG00000096198	ENSG00000277717
ENSMUSG00000096199	ENSG00000184924
ENSMUSG00000096200	ENSG00000206777
ENSMUSG00000096200	ENSG00000206896
ENSMUSG00000096200	ENSG00000206944
ENSMUSG00000096200	ENSG00000207204
ENSMUSG00000096208	ENSG00000207399
ENSMUSG00000096209	ENSG00000183303
ENSMUSG00000096210	ENSG00000189060
ENSMUSG00000096211	ENSG00000207339
ENSMUSG00000096211	ENSG00000238554
ENSMUSG00000096215	ENSG00000267795
ENSMUSG00000096225	ENSG00000162624
ENSMUSG00000096230	ENSG00000116721
ENSMUSG00000096230	ENSG00000116726
ENSMUSG00000096230	ENSG00000120952
ENSMUSG00000096230	ENSG00000182330
ENSMUSG00000096230	ENSG00000187545
ENSMUSG00000096230	ENSG00000204478
ENSMUSG00000096230	ENSG00000204479
ENSMUSG00000096230	ENSG00000204480
ENSMUSG00000096230	ENSG00000204481
ENSMUSG00000096230	ENSG00000204501
ENSMUSG00000096230	ENSG00000204505
ENSMUSG00000096230	ENSG00000204510
ENSMUSG00000096230	ENSG00000229571
ENSMUSG00000096230	ENSG00000232423
ENSMUSG00000096230	ENSG00000239810
ENSMUSG00000096230	ENSG00000243073
ENSMUSG00000096230	ENSG00000270601
ENSMUSG00000096230	ENSG00000274764
ENSMUSG00000096230	ENSG00000279804
ENSMUSG00000096230	ENSG00000280267
ENSMUSG00000096231	ENSG00000212553
ENSMUSG00000096236	ENSG00000116721
ENSMUSG00000096236	ENSG00000116726
ENSMUSG00000096236	ENSG00000120952
ENSMUSG00000096236	ENSG00000182330
ENSMUSG00000096236	ENSG00000187545
ENSMUSG00000096236	ENSG00000204478
ENSMUSG00000096236	ENSG00000204479
ENSMUSG00000096236	ENSG00000204480
ENSMUSG00000096236	ENSG00000204481
ENSMUSG00000096236	ENSG00000204501
ENSMUSG00000096236	ENSG00000204505
ENSMUSG00000096236	ENSG00000204510
ENSMUSG00000096236	ENSG00000229571
ENSMUSG00000096236	ENSG00000232423
ENSMUSG00000096236	ENSG00000239810
ENSMUSG00000096236	ENSG00000243073
ENSMUSG00000096236	ENSG00000270601
ENSMUSG00000096236	ENSG00000274764
ENSMUSG00000096236	ENSG00000279804
ENSMUSG00000096236	ENSG00000280267
ENSMUSG00000096237	ENSG00000205108
ENSMUSG00000096243	ENSG00000200795
ENSMUSG00000096248	ENSG00000212553
ENSMUSG00000096254	ENSG00000176246
ENSMUSG00000096255	ENSG00000146425
ENSMUSG00000096256	ENSG00000205108
ENSMUSG00000096257	ENSG00000262484
ENSMUSG00000096259	ENSG00000116721
ENSMUSG00000096259	ENSG00000116726
ENSMUSG00000096259	ENSG00000120952
ENSMUSG00000096259	ENSG00000182330
ENSMUSG00000096259	ENSG00000187545
ENSMUSG00000096259	ENSG00000204478
ENSMUSG00000096259	ENSG00000204479
ENSMUSG00000096259	ENSG00000204480
ENSMUSG00000096259	ENSG00000204481
ENSMUSG00000096259	ENSG00000204501
ENSMUSG00000096259	ENSG00000204505
ENSMUSG00000096259	ENSG00000204510
ENSMUSG00000096259	ENSG00000229571
ENSMUSG00000096259	ENSG00000232423
ENSMUSG00000096259	ENSG00000239810
ENSMUSG00000096259	ENSG00000243073
ENSMUSG00000096259	ENSG00000270601
ENSMUSG00000096259	ENSG00000274764
ENSMUSG00000096259	ENSG00000279804
ENSMUSG00000096259	ENSG00000280267
ENSMUSG00000096263	ENSG00000202252
ENSMUSG00000096271	ENSG00000137077
ENSMUSG00000096276	ENSG00000116721
ENSMUSG00000096276	ENSG00000116726
ENSMUSG00000096276	ENSG00000120952
ENSMUSG00000096276	ENSG00000182330
ENSMUSG00000096276	ENSG00000187545
ENSMUSG00000096276	ENSG00000204478
ENSMUSG00000096276	ENSG00000204479
ENSMUSG00000096276	ENSG00000204480
ENSMUSG00000096276	ENSG00000204481
ENSMUSG00000096276	ENSG00000204501
ENSMUSG00000096276	ENSG00000204505
ENSMUSG00000096276	ENSG00000204510
ENSMUSG00000096276	ENSG00000229571
ENSMUSG00000096276	ENSG00000232423
ENSMUSG00000096276	ENSG00000239810
ENSMUSG00000096276	ENSG00000243073
ENSMUSG00000096276	ENSG00000270601
ENSMUSG00000096276	ENSG00000274764
ENSMUSG00000096276	ENSG00000279804
ENSMUSG00000096276	ENSG00000280267
ENSMUSG00000096280	ENSG00000199347
ENSMUSG00000096280	ENSG00000200566
ENSMUSG00000096280	ENSG00000201801
ENSMUSG00000096296	ENSG00000221241
ENSMUSG00000096302	ENSG00000212553
ENSMUSG00000096305	ENSG00000212553
ENSMUSG00000096307	ENSG00000201185
ENSMUSG00000096313	ENSG00000212553
ENSMUSG00000096316	ENSG00000158234
ENSMUSG00000096326	ENSG00000211950
ENSMUSG00000096326	ENSG00000281990
ENSMUSG00000096329	ENSG00000211802
ENSMUSG00000096331	ENSG00000212466
ENSMUSG00000096336	ENSG00000211623
ENSMUSG00000096337	ENSG00000163510
ENSMUSG00000096339	ENSG00000206832
ENSMUSG00000096341	ENSG00000206981
ENSMUSG00000096342	ENSG00000212526
ENSMUSG00000096346	ENSG00000207345
ENSMUSG00000096349	ENSG00000206585
ENSMUSG00000096349	ENSG00000206588
ENSMUSG00000096349	ENSG00000206596
ENSMUSG00000096349	ENSG00000206652
ENSMUSG00000096349	ENSG00000206737
ENSMUSG00000096349	ENSG00000207005
ENSMUSG00000096349	ENSG00000207205
ENSMUSG00000096349	ENSG00000207389
ENSMUSG00000096349	ENSG00000207501
ENSMUSG00000096349	ENSG00000207513
ENSMUSG00000096349	ENSG00000270722
ENSMUSG00000096349	ENSG00000273768
ENSMUSG00000096349	ENSG00000274210
ENSMUSG00000096349	ENSG00000275405
ENSMUSG00000096349	ENSG00000275538
ENSMUSG00000096349	ENSG00000277918
ENSMUSG00000096351	ENSG00000187634
ENSMUSG00000096355	ENSG00000211937
ENSMUSG00000096355	ENSG00000211951
ENSMUSG00000096355	ENSG00000211974
ENSMUSG00000096355	ENSG00000259303
ENSMUSG00000096355	ENSG00000274576
ENSMUSG00000096357	ENSG00000207357
ENSMUSG00000096357	ENSG00000207507
ENSMUSG00000096358	ENSG00000199415
ENSMUSG00000096361	ENSG00000179010
ENSMUSG00000096365	ENSG00000172769
ENSMUSG00000096370	ENSG00000173933
ENSMUSG00000096380	ENSG00000187766
ENSMUSG00000096380	ENSG00000188155
ENSMUSG00000096380	ENSG00000189169
ENSMUSG00000096380	ENSG00000205445
ENSMUSG00000096380	ENSG00000212935
ENSMUSG00000096380	ENSG00000215454
ENSMUSG00000096380	ENSG00000215455
ENSMUSG00000096380	ENSG00000221837
ENSMUSG00000096380	ENSG00000221859
ENSMUSG00000096380	ENSG00000241123
ENSMUSG00000096380	ENSG00000243489
ENSMUSG00000096380	ENSG00000272804
ENSMUSG00000096381	ENSG00000206746
ENSMUSG00000096397	ENSG00000211808
ENSMUSG00000096406	ENSG00000201588
ENSMUSG00000096407	ENSG00000211943
ENSMUSG00000096407	ENSG00000211965
ENSMUSG00000096407	ENSG00000211976
ENSMUSG00000096407	ENSG00000225698
ENSMUSG00000096407	ENSG00000259490
ENSMUSG00000096407	ENSG00000277761
ENSMUSG00000096417	ENSG00000211785
ENSMUSG00000096417	ENSG00000211789
ENSMUSG00000096417	ENSG00000211794
ENSMUSG00000096421	ENSG00000187175
ENSMUSG00000096421	ENSG00000205439
ENSMUSG00000096421	ENSG00000221864
ENSMUSG00000096431	ENSG00000212553
ENSMUSG00000096436	ENSG00000176495
ENSMUSG00000096442	ENSG00000146385
ENSMUSG00000096449	ENSG00000198786
ENSMUSG00000096451	ENSG00000206981
ENSMUSG00000096452	ENSG00000211950
ENSMUSG00000096452	ENSG00000281990
ENSMUSG00000096458	ENSG00000165943
ENSMUSG00000096459	ENSG00000211979
ENSMUSG00000096459	ENSG00000282122
ENSMUSG00000096461	ENSG00000231292
ENSMUSG00000096461	ENSG00000239819
ENSMUSG00000096461	ENSG00000239855
ENSMUSG00000096461	ENSG00000239862
ENSMUSG00000096461	ENSG00000239975
ENSMUSG00000096461	ENSG00000240382
ENSMUSG00000096461	ENSG00000240864
ENSMUSG00000096461	ENSG00000241244
ENSMUSG00000096461	ENSG00000241755
ENSMUSG00000096461	ENSG00000242076
ENSMUSG00000096461	ENSG00000242371
ENSMUSG00000096461	ENSG00000242580
ENSMUSG00000096461	ENSG00000242766
ENSMUSG00000096461	ENSG00000243466
ENSMUSG00000096461	ENSG00000244575
ENSMUSG00000096461	ENSG00000250036
ENSMUSG00000096461	ENSG00000251546
ENSMUSG00000096461	ENSG00000276566
ENSMUSG00000096461	ENSG00000278857
ENSMUSG00000096462	ENSG00000212553
ENSMUSG00000096465	ENSG00000183303
ENSMUSG00000096472	ENSG00000129355
ENSMUSG00000096473	ENSG00000281147
ENSMUSG00000096475	ENSG00000212553
ENSMUSG00000096477	ENSG00000204657
ENSMUSG00000096478	ENSG00000211787
ENSMUSG00000096481	ENSG00000187766
ENSMUSG00000096481	ENSG00000188155
ENSMUSG00000096481	ENSG00000189169
ENSMUSG00000096481	ENSG00000205445
ENSMUSG00000096481	ENSG00000212935
ENSMUSG00000096481	ENSG00000215454
ENSMUSG00000096481	ENSG00000215455
ENSMUSG00000096481	ENSG00000221837
ENSMUSG00000096481	ENSG00000221859
ENSMUSG00000096481	ENSG00000241123
ENSMUSG00000096481	ENSG00000243489
ENSMUSG00000096481	ENSG00000272804
ENSMUSG00000096482	ENSG00000212466
ENSMUSG00000096484	ENSG00000163510
ENSMUSG00000096485	ENSG00000172769
ENSMUSG00000096486	ENSG00000167283
ENSMUSG00000096486	ENSG00000249222
ENSMUSG00000096490	ENSG00000231292
ENSMUSG00000096490	ENSG00000239819
ENSMUSG00000096490	ENSG00000239855
ENSMUSG00000096490	ENSG00000239862
ENSMUSG00000096490	ENSG00000239975
ENSMUSG00000096490	ENSG00000240382
ENSMUSG00000096490	ENSG00000240864
ENSMUSG00000096490	ENSG00000241244
ENSMUSG00000096490	ENSG00000241755
ENSMUSG00000096490	ENSG00000242076
ENSMUSG00000096490	ENSG00000242371
ENSMUSG00000096490	ENSG00000242580
ENSMUSG00000096490	ENSG00000242766
ENSMUSG00000096490	ENSG00000243466
ENSMUSG00000096490	ENSG00000244575
ENSMUSG00000096490	ENSG00000250036
ENSMUSG00000096490	ENSG00000251546
ENSMUSG00000096490	ENSG00000276566
ENSMUSG00000096490	ENSG00000278857
ENSMUSG00000096502	ENSG00000212553
ENSMUSG00000096506	ENSG00000172724
ENSMUSG00000096520	ENSG00000169800
ENSMUSG00000096520	ENSG00000226941
ENSMUSG00000096520	ENSG00000234414
ENSMUSG00000096520	ENSG00000242389
ENSMUSG00000096520	ENSG00000242875
ENSMUSG00000096520	ENSG00000244395
ENSMUSG00000096531	ENSG00000211798
ENSMUSG00000096541	ENSG00000211787
ENSMUSG00000096546	ENSG00000256162
ENSMUSG00000096549	ENSG00000124593
ENSMUSG00000096549	ENSG00000278224
ENSMUSG00000096550	ENSG00000116721
ENSMUSG00000096550	ENSG00000116726
ENSMUSG00000096550	ENSG00000120952
ENSMUSG00000096550	ENSG00000182330
ENSMUSG00000096550	ENSG00000187545
ENSMUSG00000096550	ENSG00000204478
ENSMUSG00000096550	ENSG00000204479
ENSMUSG00000096550	ENSG00000204480
ENSMUSG00000096550	ENSG00000204481
ENSMUSG00000096550	ENSG00000204501
ENSMUSG00000096550	ENSG00000204505
ENSMUSG00000096550	ENSG00000204510
ENSMUSG00000096550	ENSG00000229571
ENSMUSG00000096550	ENSG00000232423
ENSMUSG00000096550	ENSG00000239810
ENSMUSG00000096550	ENSG00000243073
ENSMUSG00000096550	ENSG00000270601
ENSMUSG00000096550	ENSG00000274764
ENSMUSG00000096550	ENSG00000279804
ENSMUSG00000096550	ENSG00000280267
ENSMUSG00000096551	ENSG00000211788
ENSMUSG00000096551	ENSG00000211791
ENSMUSG00000096559	ENSG00000201095
ENSMUSG00000096563	ENSG00000207112
ENSMUSG00000096564	ENSG00000200471
ENSMUSG00000096569	ENSG00000174876
ENSMUSG00000096569	ENSG00000187733
ENSMUSG00000096569	ENSG00000237763
ENSMUSG00000096569	ENSG00000240038
ENSMUSG00000096569	ENSG00000243480
ENSMUSG00000096576	ENSG00000116721
ENSMUSG00000096576	ENSG00000116726
ENSMUSG00000096576	ENSG00000120952
ENSMUSG00000096576	ENSG00000182330
ENSMUSG00000096576	ENSG00000187545
ENSMUSG00000096576	ENSG00000204478
ENSMUSG00000096576	ENSG00000204479
ENSMUSG00000096576	ENSG00000204480
ENSMUSG00000096576	ENSG00000204481
ENSMUSG00000096576	ENSG00000204501
ENSMUSG00000096576	ENSG00000204505
ENSMUSG00000096576	ENSG00000204510
ENSMUSG00000096576	ENSG00000229571
ENSMUSG00000096576	ENSG00000232423
ENSMUSG00000096576	ENSG00000239810
ENSMUSG00000096576	ENSG00000243073
ENSMUSG00000096576	ENSG00000270601
ENSMUSG00000096576	ENSG00000274764
ENSMUSG00000096576	ENSG00000279804
ENSMUSG00000096576	ENSG00000280267
ENSMUSG00000096577	ENSG00000211950
ENSMUSG00000096577	ENSG00000281990
ENSMUSG00000096580	ENSG00000211623
ENSMUSG00000096594	ENSG00000211598
ENSMUSG00000096596	ENSG00000137077
ENSMUSG00000096598	ENSG00000206832
ENSMUSG00000096599	ENSG00000199415
ENSMUSG00000096600	ENSG00000211793
ENSMUSG00000096604	ENSG00000212553
ENSMUSG00000096606	ENSG00000261594
ENSMUSG00000096613	ENSG00000199415
ENSMUSG00000096615	ENSG00000211784
ENSMUSG00000096627	ENSG00000212526
ENSMUSG00000096632	ENSG00000231292
ENSMUSG00000096632	ENSG00000239819
ENSMUSG00000096632	ENSG00000239855
ENSMUSG00000096632	ENSG00000239862
ENSMUSG00000096632	ENSG00000239975
ENSMUSG00000096632	ENSG00000240382
ENSMUSG00000096632	ENSG00000240864
ENSMUSG00000096632	ENSG00000241244
ENSMUSG00000096632	ENSG00000241755
ENSMUSG00000096632	ENSG00000242076
ENSMUSG00000096632	ENSG00000242371
ENSMUSG00000096632	ENSG00000242580
ENSMUSG00000096632	ENSG00000242766
ENSMUSG00000096632	ENSG00000243466
ENSMUSG00000096632	ENSG00000244575
ENSMUSG00000096632	ENSG00000250036
ENSMUSG00000096632	ENSG00000251546
ENSMUSG00000096632	ENSG00000276566
ENSMUSG00000096632	ENSG00000278857
ENSMUSG00000096634	ENSG00000212553
ENSMUSG00000096640	ENSG00000183684
ENSMUSG00000096644	ENSG00000124260
ENSMUSG00000096645	ENSG00000147059
ENSMUSG00000096645	ENSG00000186787
ENSMUSG00000096646	ENSG00000205108
ENSMUSG00000096653	ENSG00000211804
ENSMUSG00000096656	ENSG00000211798
ENSMUSG00000096660	ENSG00000212553
ENSMUSG00000096672	ENSG00000211950
ENSMUSG00000096672	ENSG00000281990
ENSMUSG00000096677	ENSG00000212553
ENSMUSG00000096678	ENSG00000211787
ENSMUSG00000096679	ENSG00000183303
ENSMUSG00000096680	ENSG00000116721
ENSMUSG00000096680	ENSG00000116726
ENSMUSG00000096680	ENSG00000120952
ENSMUSG00000096680	ENSG00000182330
ENSMUSG00000096680	ENSG00000187545
ENSMUSG00000096680	ENSG00000204478
ENSMUSG00000096680	ENSG00000204479
ENSMUSG00000096680	ENSG00000204480
ENSMUSG00000096680	ENSG00000204481
ENSMUSG00000096680	ENSG00000204501
ENSMUSG00000096680	ENSG00000204505
ENSMUSG00000096680	ENSG00000204510
ENSMUSG00000096680	ENSG00000229571
ENSMUSG00000096680	ENSG00000232423
ENSMUSG00000096680	ENSG00000239810
ENSMUSG00000096680	ENSG00000243073
ENSMUSG00000096680	ENSG00000270601
ENSMUSG00000096680	ENSG00000274764
ENSMUSG00000096680	ENSG00000279804
ENSMUSG00000096680	ENSG00000280267
ENSMUSG00000096682	ENSG00000120235
ENSMUSG00000096682	ENSG00000120242
ENSMUSG00000096682	ENSG00000137080
ENSMUSG00000096682	ENSG00000147873
ENSMUSG00000096682	ENSG00000147885
ENSMUSG00000096682	ENSG00000186803
ENSMUSG00000096682	ENSG00000188379
ENSMUSG00000096682	ENSG00000197919
ENSMUSG00000096682	ENSG00000214042
ENSMUSG00000096682	ENSG00000228083
ENSMUSG00000096682	ENSG00000233816
ENSMUSG00000096682	ENSG00000234829
ENSMUSG00000096682	ENSG00000236637
ENSMUSG00000096687	ENSG00000173214
ENSMUSG00000096689	ENSG00000206712
ENSMUSG00000096689	ENSG00000252998
ENSMUSG00000096695	ENSG00000197938
ENSMUSG00000096696	ENSG00000214189
ENSMUSG00000096713	ENSG00000252183
ENSMUSG00000096718	ENSG00000196381
ENSMUSG00000096727	ENSG00000240065
ENSMUSG00000096728	ENSG00000116721
ENSMUSG00000096728	ENSG00000116726
ENSMUSG00000096728	ENSG00000120952
ENSMUSG00000096728	ENSG00000182330
ENSMUSG00000096728	ENSG00000187545
ENSMUSG00000096728	ENSG00000204478
ENSMUSG00000096728	ENSG00000204479
ENSMUSG00000096728	ENSG00000204480
ENSMUSG00000096728	ENSG00000204481
ENSMUSG00000096728	ENSG00000204501
ENSMUSG00000096728	ENSG00000204505
ENSMUSG00000096728	ENSG00000204510
ENSMUSG00000096728	ENSG00000229571
ENSMUSG00000096728	ENSG00000232423
ENSMUSG00000096728	ENSG00000239810
ENSMUSG00000096728	ENSG00000243073
ENSMUSG00000096728	ENSG00000270601
ENSMUSG00000096728	ENSG00000274764
ENSMUSG00000096728	ENSG00000279804
ENSMUSG00000096728	ENSG00000280267
ENSMUSG00000096729	ENSG00000163510
ENSMUSG00000096731	ENSG00000252104
ENSMUSG00000096738	ENSG00000206981
ENSMUSG00000096740	ENSG00000162194
ENSMUSG00000096742	ENSG00000116721
ENSMUSG00000096742	ENSG00000116726
ENSMUSG00000096742	ENSG00000120952
ENSMUSG00000096742	ENSG00000182330
ENSMUSG00000096742	ENSG00000187545
ENSMUSG00000096742	ENSG00000204478
ENSMUSG00000096742	ENSG00000204479
ENSMUSG00000096742	ENSG00000204480
ENSMUSG00000096742	ENSG00000204481
ENSMUSG00000096742	ENSG00000204501
ENSMUSG00000096742	ENSG00000204505
ENSMUSG00000096742	ENSG00000204510
ENSMUSG00000096742	ENSG00000229571
ENSMUSG00000096742	ENSG00000232423
ENSMUSG00000096742	ENSG00000239810
ENSMUSG00000096742	ENSG00000243073
ENSMUSG00000096742	ENSG00000270601
ENSMUSG00000096742	ENSG00000274764
ENSMUSG00000096742	ENSG00000279804
ENSMUSG00000096742	ENSG00000280267
ENSMUSG00000096744	ENSG00000183684
ENSMUSG00000096746	ENSG00000211785
ENSMUSG00000096746	ENSG00000211789
ENSMUSG00000096746	ENSG00000211794
ENSMUSG00000096753	ENSG00000140067
ENSMUSG00000096756	ENSG00000116721
ENSMUSG00000096756	ENSG00000116726
ENSMUSG00000096756	ENSG00000120952
ENSMUSG00000096756	ENSG00000182330
ENSMUSG00000096756	ENSG00000187545
ENSMUSG00000096756	ENSG00000204478
ENSMUSG00000096756	ENSG00000204479
ENSMUSG00000096756	ENSG00000204480
ENSMUSG00000096756	ENSG00000204481
ENSMUSG00000096756	ENSG00000204501
ENSMUSG00000096756	ENSG00000204505
ENSMUSG00000096756	ENSG00000204510
ENSMUSG00000096756	ENSG00000229571
ENSMUSG00000096756	ENSG00000232423
ENSMUSG00000096756	ENSG00000239810
ENSMUSG00000096756	ENSG00000243073
ENSMUSG00000096756	ENSG00000270601
ENSMUSG00000096756	ENSG00000274764
ENSMUSG00000096756	ENSG00000279804
ENSMUSG00000096756	ENSG00000280267
ENSMUSG00000096759	ENSG00000212553
ENSMUSG00000096764	ENSG00000140199
ENSMUSG00000096765	ENSG00000199334
ENSMUSG00000096766	ENSG00000199849
ENSMUSG00000096766	ENSG00000252574
ENSMUSG00000096767	ENSG00000211950
ENSMUSG00000096767	ENSG00000281990
ENSMUSG00000096770	ENSG00000174876
ENSMUSG00000096770	ENSG00000187733
ENSMUSG00000096770	ENSG00000237763
ENSMUSG00000096770	ENSG00000240038
ENSMUSG00000096770	ENSG00000243480
ENSMUSG00000096773	ENSG00000183269
ENSMUSG00000096773	ENSG00000205409
ENSMUSG00000096795	ENSG00000214189
ENSMUSG00000096804	ENSG00000238374
ENSMUSG00000096804	ENSG00000238721
ENSMUSG00000096804	ENSG00000252417
ENSMUSG00000096804	ENSG00000276376
ENSMUSG00000096805	ENSG00000211979
ENSMUSG00000096805	ENSG00000282122
ENSMUSG00000096807	ENSG00000158373
ENSMUSG00000096809	ENSG00000206832
ENSMUSG00000096823	ENSG00000212526
ENSMUSG00000096825	ENSG00000211798
ENSMUSG00000096826	ENSG00000213927
ENSMUSG00000096827	ENSG00000211803
ENSMUSG00000096832	ENSG00000221740
ENSMUSG00000096838	ENSG00000206585
ENSMUSG00000096838	ENSG00000206588
ENSMUSG00000096838	ENSG00000206596
ENSMUSG00000096838	ENSG00000206652
ENSMUSG00000096838	ENSG00000206737
ENSMUSG00000096838	ENSG00000207005
ENSMUSG00000096838	ENSG00000207205
ENSMUSG00000096838	ENSG00000207389
ENSMUSG00000096838	ENSG00000207501
ENSMUSG00000096838	ENSG00000207513
ENSMUSG00000096838	ENSG00000270722
ENSMUSG00000096838	ENSG00000273768
ENSMUSG00000096838	ENSG00000274210
ENSMUSG00000096838	ENSG00000275405
ENSMUSG00000096838	ENSG00000275538
ENSMUSG00000096838	ENSG00000277918
ENSMUSG00000096841	ENSG00000207010
ENSMUSG00000096845	ENSG00000212553
ENSMUSG00000096847	ENSG00000272442
ENSMUSG00000096848	ENSG00000206618
ENSMUSG00000096849	ENSG00000201747
ENSMUSG00000096849	ENSG00000207412
ENSMUSG00000096852	ENSG00000100197
ENSMUSG00000096852	ENSG00000205702
ENSMUSG00000096856	ENSG00000214189
ENSMUSG00000096865	ENSG00000212553
ENSMUSG00000096868	ENSG00000212553
ENSMUSG00000096872	ENSG00000110484
ENSMUSG00000096872	ENSG00000124939
ENSMUSG00000096873	ENSG00000137077
ENSMUSG00000096879	ENSG00000121067
ENSMUSG00000096882	ENSG00000206733
ENSMUSG00000096882	ENSG00000207504
ENSMUSG00000096883	ENSG00000234965
ENSMUSG00000096895	ENSG00000206981
ENSMUSG00000096900	ENSG00000211787
ENSMUSG00000096902	ENSG00000139351
ENSMUSG00000096908	ENSG00000211785
ENSMUSG00000096908	ENSG00000211789
ENSMUSG00000096908	ENSG00000211794
ENSMUSG00000096914	ENSG00000174473
ENSMUSG00000096966	ENSG00000214897
ENSMUSG00000096966	ENSG00000225110
ENSMUSG00000097052	ENSG00000252461
ENSMUSG00000097084	ENSG00000176678
ENSMUSG00000097148	ENSG00000111640
ENSMUSG00000097239	ENSG00000108825
ENSMUSG00000097328	ENSG00000239697
ENSMUSG00000097333	ENSG00000005801
ENSMUSG00000097333	ENSG00000081665
ENSMUSG00000097333	ENSG00000105750
ENSMUSG00000097333	ENSG00000118620
ENSMUSG00000097333	ENSG00000131127
ENSMUSG00000097333	ENSG00000146757
ENSMUSG00000097333	ENSG00000152926
ENSMUSG00000097333	ENSG00000160229
ENSMUSG00000097333	ENSG00000160352
ENSMUSG00000097333	ENSG00000173041
ENSMUSG00000097333	ENSG00000181450
ENSMUSG00000097333	ENSG00000182111
