ENSGID	CHR	START	END
ENSG00000159261	chr21	37832919	37948867
ENSG00000267976	chr21	37858165	37860058
ENSG00000159263	chr21	38071433	38122218
ENSG00000159267	chr21	38123189	38362536
ENSG00000183145	chr21	38378450	38391959
ENSG00000185808	chr21	38431470	38445470
ENSG00000182670	chr21	38445526	38575413
ENSG00000157538	chr21	38595721	38640262
ENSG00000157540	chr21	38738092	38889753
ENSG00000267937	chr21	38888740	38888973
ENSG00000157542	chr21	38979678	39288749
ENSG00000184029	chr21	39323728	39493454
ENSG00000198054	chr21	39493545	39560110
ENSG00000157551	chr21	39529128	39679279
ENSG00000157554	chr21	39751949	40033704
ENSG00000157557	chr21	40177231	40196879
ENSG00000183527	chr21	40546695	40555777
ENSG00000185658	chr21	40556102	40693485
ENSG00000205581	chr21	40714241	40721573
ENSG00000182093	chr21	40752170	40800454
ENSG00000157578	chr21	40777770	40817731
ENSG00000185437	chr21	40817781	40887433
ENSG00000183778	chr21	40928369	41045064
ENSG00000184809	chr21	40969074	40984748
ENSG00000183067	chr21	41117334	41174023
ENSG00000183036	chr21	41239243	41301322
ENSG00000171587	chr21	41382926	42219065
ENSG00000182240	chr21	42539728	42654445
ENSG00000183844	chr21	42676139	42729358
ENSG00000183486	chr21	42733870	42781317
ENSG00000157601	chr21	42792231	42831141
ENSG00000184012	chr21	42836478	42903043
ENSG00000183421	chr21	43159529	43187266
ENSG00000141956	chr21	43218385	43299591
ENSG00000157617	chr21	43305221	43373999
ENSG00000173276	chr21	43406940	43430496
ENSG00000177398	chr21	43483068	43563563
ENSG00000184385	chr21	43522244	43528644
ENSG00000160179	chr21	43619799	43717354
ENSG00000160180	chr21	43731777	43735761
ENSG00000160181	chr21	43766466	43771237
ENSG00000160182	chr21	43782391	43786703
ENSG00000160183	chr21	43791999	43816955
ENSG00000160185	chr21	43824008	43867791
ENSG00000160188	chr21	43892596	43916464
ENSG00000160190	chr21	43916118	44001550
ENSG00000160191	chr21	44073746	44195619
ENSG00000160193	chr21	44263204	44299678
ENSG00000160194	chr21	44299754	44333414
ENSG00000160199	chr21	44394620	44453691
ENSG00000160200	chr21	44473301	44497053
ENSG00000160201	chr21	44513066	44527697
ENSG00000228120	chr21	44579176	44582387
ENSG00000160202	chr21	44589118	44592915
ENSG00000142178	chr21	44834395	44847008
ENSG00000160207	chr21	44949072	45079374
ENSG00000160208	chr21	45079429	45115958
ENSG00000160209	chr21	45138975	45182188
ENSG00000160213	chr21	45192393	45196326
ENSG00000160214	chr21	45209394	45225174
ENSG00000160216	chr21	45285067	45406417
ENSG00000160218	chr21	45432200	45526433
ENSG00000241945	chr21	45527171	45551063
ENSG00000160221	chr21	45553487	45565605
ENSG00000267913	chr21	45587818	45593580
ENSG00000160223	chr21	45642874	45660849
ENSG00000142182	chr21	45666222	45682099
ENSG00000160224	chr21	45705721	45718531
ENSG00000141959	chr21	45719934	45747259
ENSG00000160226	chr21	45748827	45759285
ENSG00000142185	chr21	45770046	45862964
ENSG00000160233	chr21	45875369	45878739
ENSG00000269430	chr21	45879814	45882078
ENSG00000175894	chr21	45917775	46131495
ENSG00000182912	chr21	45937099	45945835
ENSG00000215455	chr21	45958864	45960078
ENSG00000205445	chr21	45970240	45971388
ENSG00000212935	chr21	45977673	45978643
ENSG00000215454	chr21	45993606	45994987
ENSG00000241123	chr21	45999332	46000481
ENSG00000188155	chr21	46011149	46012386
ENSG00000205441	chr21	46020497	46022091
ENSG00000187766	chr21	46031996	46032871
ENSG00000221837	chr21	46047040	46048294
ENSG00000221859	chr21	46057273	46058370
ENSG00000243489	chr21	46066331	46067564
ENSG00000212933	chr21	46074130	46074576
ENSG00000205439	chr21	46077849	46078258
ENSG00000221864	chr21	46086106	46086844
ENSG00000187175	chr21	46101491	46102078
ENSG00000189169	chr21	46117087	46117959
ENSG00000184787	chr21	46188955	46221934
ENSG00000184900	chr21	46225532	46238694
ENSG00000183255	chr21	46269500	46293752
ENSG00000160255	chr21	46305868	46351904
ENSG00000183250	chr21	46352729	46359828
ENSG00000160256	chr21	46359925	46396904
ENSG00000268856	chr21	46492796	46492927
ENSG00000197381	chr21	46493768	46646478
ENSG00000268805	chr21	46511596	46515493
ENSG00000267857	chr21	46520728	46534873
ENSG00000186866	chr21	46683843	46707813
ENSG00000182871	chr21	46825052	46933634
ENSG00000173638	chr21	46913486	46964325
ENSG00000183570	chr21	47063608	47362368
ENSG00000267883	chr21	47183565	47190005
ENSG00000268040	chr21	47347679	47352477
ENSG00000142156	chr21	47401651	47424964
ENSG00000142173	chr21	47518011	47552763
ENSG00000160282	chr21	47556176	47575481
ENSG00000160284	chr21	47581062	47604390
ENSG00000160285	chr21	47608055	47648738
ENSG00000235878	chr21	47612391	47613673
ENSG00000160294	chr21	47655047	47706211
ENSG00000182362	chr21	47706251	47717665
ENSG00000160298	chr21	47720095	47743789
ENSG00000160299	chr21	47744036	47865682
ENSG00000160305	chr21	47878812	47989926
ENSG00000160307	chr21	48018875	48025121
ENSG00000160310	chr21	48055079	48085036
ENSG00000198062	chr22	16256441	16287937
ENSG00000130538	chr22	16448824	16449805
ENSG00000198445	chr22	17071667	17073700
ENSG00000172967	chr22	17264302	17302589
ENSG00000215568	chr22	17442826	17489112
ENSG00000177663	chr22	17565844	17596583
ENSG00000183307	chr22	17597189	17602257
ENSG00000235478	chr22	17602476	17612994
ENSG00000069998	chr22	17618401	17646177
ENSG00000093072	chr22	17660194	17702879
ENSG00000099954	chr22	17840837	18037850
ENSG00000182902	chr22	18043139	18073760
ENSG00000131100	chr22	18074902	18111584
ENSG00000099968	chr22	18111621	18213388
ENSG00000015475	chr22	18216906	18257536
ENSG00000243156	chr22	18270415	18507325
ENSG00000215193	chr22	18560689	18613905
ENSG00000183785	chr22	18593097	18629321
ENSG00000184979	chr22	18632666	18660164
ENSG00000182824	chr22	18721427	18745407
ENSG00000161103	chr22	18834324	18848562
ENSG00000183628	chr22	18893541	18901751
ENSG00000100033	chr22	18900294	18924066
ENSG00000070413	chr22	19023795	19109967
ENSG00000100056	chr22	19117792	19132197
ENSG00000206203	chr22	19118321	19120134
ENSG00000063515	chr22	19136089	19137796
ENSG00000100075	chr22	19163095	19166343
ENSG00000070371	chr22	19166986	19279239
ENSG00000100084	chr22	19318221	19435224
ENSG00000242259	chr22	19338891	19435755
ENSG00000185608	chr22	19419425	19423598
ENSG00000070010	chr22	19437433	19466738
ENSG00000093009	chr22	19466982	19508135
ENSG00000184113	chr22	19510547	19515068
ENSG00000184702	chr22	19701987	19712295
ENSG00000203618	chr22	19710468	19712294
ENSG00000184058	chr22	19744226	19771116
ENSG00000185838	chr22	19770747	19842462
ENSG00000215012	chr22	19833661	19842419
ENSG00000184470	chr22	19863040	19929341
ENSG00000093010	chr22	19929130	19957498
ENSG00000099889	chr22	19957419	20004331
ENSG00000183597	chr22	20004537	20053449
ENSG00000128191	chr22	20067755	20099400
ENSG00000099899	chr22	20099389	20104915
ENSG00000099901	chr22	20103461	20114878
ENSG00000099904	chr22	20116979	20135530
ENSG00000234409	chr22	20135950	20138399
ENSG00000040608	chr22	20228938	20270769
ENSG00000128185	chr22	20301799	20307603
ENSG00000183038	chr22	20366206	20368028
ENSG00000196622	chr22	20456003	20461786
ENSG00000188280	chr22	20692438	20716938
ENSG00000161133	chr22	20704868	20745048
ENSG00000185252	chr22	20748405	20762745
ENSG00000244486	chr22	20778874	20792146
ENSG00000099910	chr22	20783528	20850170
ENSG00000099917	chr22	20850200	20941919
ENSG00000241973	chr22	21061979	21213705
ENSG00000099937	chr22	21128167	21142008
ENSG00000099940	chr22	21213271	21245506
ENSG00000099942	chr22	21271714	21308037
ENSG00000183773	chr22	21319396	21335649
ENSG00000099949	chr22	21333751	21353327
ENSG00000184436	chr22	21353393	21356485
ENSG00000269103	chr22	21358030	21360736
ENSG00000099957	chr22	21364097	21383119
ENSG00000099960	chr22	21383007	21387129
ENSG00000187905	chr22	21400249	21418457
ENSG00000239511	chr22	21477050	21482352
ENSG00000133475	chr22	21562262	21581926
ENSG00000196934	chr22	21737663	21743446
ENSG00000169635	chr22	21771693	21805752
ENSG00000183246	chr22	21899646	21905750
ENSG00000185651	chr22	21903736	21978323
ENSG00000161179	chr22	21982378	21984353
ENSG00000161180	chr22	21987005	21991616
ENSG00000128228	chr22	21996550	21998587
ENSG00000100023	chr22	22006559	22054304
ENSG00000100027	chr22	22051833	22090123
ENSG00000100030	chr22	22108789	22221970
ENSG00000100034	chr22	22273793	22307209
ENSG00000100038	chr22	22311397	22337213
ENSG00000169575	chr22	22599087	22599927
ENSG00000198477	chr22	22838767	22863505
ENSG00000169548	chr22	22868060	22874613
ENSG00000185686	chr22	22890123	22901768
ENSG00000220891	chr22	22901750	22909007
ENSG00000100121	chr22	22988780	22990368
ENSG00000254709	chr22	23229960	23238287
ENSG00000100218	chr22	23401593	23487208
ENSG00000128266	chr22	23412540	23467224
ENSG00000100228	chr22	23487513	23506537
ENSG00000186716	chr22	23521891	23660224
ENSG00000128322	chr22	23915312	23922495
ENSG00000189269	chr22	23950639	23974508
ENSG00000159496	chr22	24030323	24041363
ENSG00000187792	chr22	24083769	24093279
ENSG00000128218	chr22	24094930	24096655
ENSG00000169314	chr22	24105208	24108048
ENSG00000250479	chr22	24108021	24110630
ENSG00000099953	chr22	24110413	24126503
ENSG00000267954	chr22	24124467	24126145
ENSG00000099956	chr22	24129150	24176703
ENSG00000099958	chr22	24176690	24181315
ENSG00000133460	chr22	24198890	24228496
ENSG00000251357	chr22	24204375	24237410
ENSG00000240972	chr22	24236191	24237414
ENSG00000218537	chr22	24236613	24241117
ENSG00000133433	chr22	24299601	24303373
ENSG00000099974	chr22	24309089	24314721
ENSG00000099977	chr22	24313554	24322660
ENSG00000099984	chr22	24322339	24326106
ENSG00000184674	chr22	24376133	24384680
ENSG00000099991	chr22	24407642	24574596
ENSG00000099994	chr22	24577227	24585078
ENSG00000099998	chr22	24615622	24641110
ENSG00000100014	chr22	24666786	24813708
ENSG00000258555	chr22	24666866	24838324
ENSG00000128271	chr22	24813847	24838328
ENSG00000100024	chr22	24863206	24924358
ENSG00000138867	chr22	24936406	24951903
ENSG00000100028	chr22	24951471	25005947
ENSG00000100031	chr22	24979718	25024972
ENSG00000178026	chr22	24981588	24989175
ENSG00000184571	chr22	25115001	25170687
ENSG00000167037	chr22	25202236	25323545
ENSG00000206069	chr22	25331077	25342662
ENSG00000197077	chr22	25348697	25593415
ENSG00000100053	chr22	25595817	25603330
ENSG00000244752	chr22	25615489	25627836
ENSG00000100068	chr22	25747385	25801344
ENSG00000100077	chr22	25960816	26125261
ENSG00000133454	chr22	26138111	26427007
ENSG00000100095	chr22	26565440	26779562
ENSG00000128203	chr22	26825239	26840981
ENSG00000100099	chr22	26839389	26879803
ENSG00000100104	chr22	26879843	26890624
ENSG00000100109	chr22	26887191	26908471
ENSG00000128294	chr22	26921458	26992681
ENSG00000100122	chr22	26995242	27014052
ENSG00000196431	chr22	27017928	27026636
ENSG00000169184	chr22	28144265	28197486
ENSG00000180957	chr22	28247657	28316122
ENSG00000100154	chr22	28374004	29075853
ENSG00000183765	chr22	29083731	29138410
ENSG00000100209	chr22	29138019	29153503
ENSG00000159873	chr22	29168662	29185283
ENSG00000100219	chr22	29190543	29196585
ENSG00000183579	chr22	29279580	29453475
ENSG00000100249	chr22	29454660	29457832
ENSG00000183762	chr22	29469066	29564321
ENSG00000186998	chr22	29601840	29655586
ENSG00000100263	chr22	29655841	29664198
ENSG00000182944	chr22	29663998	29696515
ENSG00000185340	chr22	29702572	29708774
ENSG00000100276	chr22	29708922	29715668
ENSG00000100280	chr22	29723669	29819168
ENSG00000128250	chr22	29834572	29838444
ENSG00000100285	chr22	29876219	29887379
ENSG00000100296	chr22	29901868	29951205
ENSG00000184117	chr22	29950797	29977326
ENSG00000186575	chr22	29999545	30094587
ENSG00000100314	chr22	30116073	30127828
ENSG00000100319	chr22	30126945	30163000
ENSG00000184076	chr22	30163358	30166402
ENSG00000100325	chr22	30184597	30234271
ENSG00000100330	chr22	30279144	30426855
ENSG00000176635	chr22	30476163	30573064
ENSG00000128342	chr22	30636436	30642840
ENSG00000099985	chr22	30658818	30662829
ENSG00000239282	chr22	30681106	30685616
ENSG00000248751	chr22	30681227	30695471
ENSG00000099992	chr22	30687979	30723035
ENSG00000099995	chr22	30727977	30752936
ENSG00000187860	chr22	30752624	30774647
ENSG00000099999	chr22	30773835	30817760
ENSG00000100003	chr22	30792846	30821305
ENSG00000249590	chr22	30805244	30824977
ENSG00000268538	chr22	30814212	30814469
ENSG00000242114	chr22	30821518	30825045
ENSG00000100012	chr22	30843946	30868036
ENSG00000133488	chr22	30884900	30901698
ENSG00000214491	chr22	30918786	30942669
ENSG00000128242	chr22	30950622	30970574
ENSG00000100029	chr22	30972612	31003070
ENSG00000185339	chr22	31002825	31023265
ENSG00000100036	chr22	31031639	31065003
ENSG00000167065	chr22	31048038	31063877
ENSG00000184792	chr22	31089769	31303811
ENSG00000133422	chr22	31321117	31364284
ENSG00000183963	chr22	31460091	31500743
ENSG00000198832	chr22	31500758	31516055
ENSG00000185133	chr22	31518717	31530682
ENSG00000100078	chr22	31530795	31536593
ENSG00000138942	chr22	31556168	31603005
ENSG00000182541	chr22	31608225	31676066
ENSG00000100100	chr22	31677579	31688520
ENSG00000100105	chr22	31721790	31742218
ENSG00000213888	chr22	31742875	31744670
ENSG00000185721	chr22	31795509	31924726
ENSG00000184708	chr22	31832963	31892094
ENSG00000198089	chr22	31884674	32014572
ENSG00000241878	chr22	32014477	32058418
ENSG00000183530	chr22	32072242	32146126
ENSG00000100150	chr22	32149944	32303012
ENSG00000128254	chr22	32329507	32341504
ENSG00000128245	chr22	32340447	32353590
ENSG00000100170	chr22	32439019	32509016
ENSG00000205856	chr22	32544993	32555309
ENSG00000128253	chr22	32586422	32600718
ENSG00000100191	chr22	32614465	32651328
ENSG00000128276	chr22	32750872	32757148
ENSG00000205853	chr22	32755893	32778039
ENSG00000100220	chr22	32783569	32808242
ENSG00000184459	chr22	32809834	32860471
ENSG00000100225	chr22	32870663	32894818
ENSG00000185666	chr22	32908539	33454358
ENSG00000100234	chr22	33197687	33259030
ENSG00000133424	chr22	33558212	34318829
ENSG00000175329	chr22	35462129	35483380
ENSG00000100281	chr22	35653445	35691800
ENSG00000100284	chr22	35695268	35743985
ENSG00000100292	chr22	35776354	35790207
ENSG00000100297	chr22	35796056	35821423
ENSG00000100302	chr22	35936915	35950048
ENSG00000198125	chr22	36002811	36033998
ENSG00000268818	chr22	36023040	36031181
ENSG00000221963	chr22	36044442	36064456
ENSG00000128313	chr22	36113919	36125530
ENSG00000100320	chr22	36134783	36424473
ENSG00000128284	chr22	36536372	36562225
ENSG00000100336	chr22	36585172	36600886
ENSG00000128335	chr22	36622256	36636000
ENSG00000100342	chr22	36649056	36663576
ENSG00000100345	chr22	36677327	36784063
ENSG00000100348	chr22	36863083	36878077
ENSG00000100350	chr22	36883237	36903148
ENSG00000100353	chr22	36906897	36925483
ENSG00000166862	chr22	36959968	37099603
ENSG00000100360	chr22	37154246	37172300
ENSG00000100362	chr22	37196728	37215523
ENSG00000100365	chr22	37257030	37274057
ENSG00000100368	chr22	37309670	37336491
ENSG00000185264	chr22	37387163	37403882
ENSG00000128311	chr22	37406900	37415681
ENSG00000128309	chr22	37415676	37425863
ENSG00000100379	chr22	37447779	37459430
ENSG00000187045	chr22	37461476	37505603
ENSG00000100385	chr22	37521878	37571094
ENSG00000133466	chr22	37576207	37595425
ENSG00000183473	chr22	37600278	37608362
ENSG00000128340	chr22	37621301	37640488
ENSG00000100055	chr22	37678068	37711382
ENSG00000166897	chr22	37764000	37823505
ENSG00000100060	chr22	37865101	37882439
ENSG00000100065	chr22	37886400	37915549
ENSG00000128283	chr22	37956454	37965412
ENSG00000100079	chr22	37966255	37978623
ENSG00000100083	chr22	38004481	38029571
ENSG00000100092	chr22	38030661	38062939
ENSG00000241360	chr22	38054734	38062941
ENSG00000100097	chr22	38071615	38075813
ENSG00000100101	chr22	38077680	38170137
ENSG00000100106	chr22	38093011	38172563
ENSG00000189060	chr22	38201114	38203442
ENSG00000100116	chr22	38203912	38213183
ENSG00000128310	chr22	38219389	38221502
ENSG00000100124	chr22	38226862	38245334
ENSG00000100129	chr22	38244875	38285414
ENSG00000100139	chr22	38301664	38338829
ENSG00000128346	chr22	38339528	38349676
ENSG00000100142	chr22	38348614	38437922
ENSG00000100146	chr22	38366693	38383429
ENSG00000100151	chr22	38452318	38471708
ENSG00000100156	chr22	38474141	38480100
ENSG00000128298	chr22	38480896	38506677
ENSG00000184381	chr22	38507502	38601697
ENSG00000185022	chr22	38597889	38612518
ENSG00000198792	chr22	38615298	38669040
ENSG00000213923	chr22	38686697	38794527
ENSG00000168135	chr22	38822332	38851205
ENSG00000100196	chr22	38864067	38879452
ENSG00000100201	chr22	38879445	38903665
ENSG00000100206	chr22	38914954	38966291
ENSG00000184949	chr22	38974125	39052634
ENSG00000100211	chr22	39052641	39069859
ENSG00000100216	chr22	39077953	39080818
ENSG00000100221	chr22	39081548	39097561
ENSG00000100226	chr22	39101728	39134304
ENSG00000100242	chr22	39130730	39190148
ENSG00000100246	chr22	39174513	39190203
ENSG00000221890	chr22	39214457	39239987
ENSG00000183741	chr22	39257455	39268319
ENSG00000128383	chr22	39348746	39359188
ENSG00000179750	chr22	39378352	39388809
ENSG00000244509	chr22	39410088	39416357
ENSG00000243811	chr22	39410368	39429281
ENSG00000128394	chr22	39436609	39449915
ENSG00000239713	chr22	39436924	39483748
ENSG00000100298	chr22	39493229	39500072
ENSG00000100307	chr22	39516172	39548679
ENSG00000100311	chr22	39619364	39640756
ENSG00000214854	chr22	39656865	39657063
ENSG00000100316	chr22	39708887	39716394
ENSG00000100321	chr22	39745930	39781593
ENSG00000100324	chr22	39795746	39833065
ENSG00000128268	chr22	39853349	39888199
ENSG00000100335	chr22	39895437	39914137
ENSG00000128272	chr22	39915700	39918691
ENSG00000187051	chr22	39925098	39928860
ENSG00000100346	chr22	39966758	40085742
ENSG00000176177	chr22	40139049	40289868
ENSG00000100351	chr22	40297086	40369725
ENSG00000133477	chr22	40390953	40439533
ENSG00000100354	chr22	40440821	40731812
ENSG00000239900	chr22	40742507	40786467
ENSG00000100359	chr22	40766595	40806293
ENSG00000196588	chr22	40806285	41032706
ENSG00000128285	chr22	41074754	41078818
ENSG00000100372	chr22	41165634	41215403
ENSG00000100380	chr22	41220539	41253026
ENSG00000196236	chr22	41253081	41363838
ENSG00000172404	chr22	41255553	41258130
ENSG00000100387	chr22	41347351	41369313
ENSG00000100393	chr22	41487790	41576081
ENSG00000100395	chr22	41601209	41627275
ENSG00000100399	chr22	41625517	41636938
ENSG00000100401	chr22	41641615	41682255
ENSG00000269104	chr22	41685388	41685686
ENSG00000100403	chr22	41697526	41756151
ENSG00000167074	chr22	41763337	41795330
ENSG00000183864	chr22	41829496	41843027
ENSG00000100410	chr22	41855721	41864729
ENSG00000100412	chr22	41865129	41924993
ENSG00000100413	chr22	41921808	41940610
ENSG00000172346	chr22	41956767	41973745
ENSG00000100417	chr22	41972898	41985894
ENSG00000100418	chr22	41994032	42017100
ENSG00000196419	chr22	42017123	42060044
ENSG00000100138	chr22	42069934	42086508
ENSG00000184208	chr22	42084943	42094140
ENSG00000167077	chr22	42095503	42195460
